ACCESS-ESM1-5,CESM2-WACCM,CNRM-CM6-1,CNRM-ESM2-1,CanESM5,HadGEM3-GC31-LL,HadGEM3-GC31-MM,IPSL-CM6A-LR,MIROC-ES2L,UKESM1-0-LL
-0.6026431701648178,0.8697249812110925,1.9956787179546183,0.06459535972469155,2.6343958759883463,-0.020213797813518397,1.3412782245753334,0.2654036806580251,1.4702112159857776,-0.03725640045854561
-0.5363661640849244,0.9144584010941159,1.922337451910714,0.09287550010592582,2.7864389220563837,-0.004518679275655302,1.3364701512252068,0.2907767418245655,1.3541019812588075,-0.037487628473542145
-0.6678525884523552,0.5131407407407309,1.3896909865422131,0.11612599034079096,2.7595296296296183,0.009259259259259522,1.6419555555555476,0.19107443835468985,1.7864795420013024,-0.11111111111111427
-0.6339009974141092,0.6844822233192147,1.7477391946804701,-0.2726745474695136,2.728611111111114,-0.19154514544767665,0.9909255761239137,0.1512966383450305,1.3072035463612863,-0.3778579523989478
-0.7087180492903613,0.19336451168773294,1.2451783038724358,-0.2307013210539921,1.8744688028511476,-0.4048853547419,0.8299888588787923,0.5550341769239822,1.197538408295074,-0.32094335470196
-0.5721206016808225,0.06950840073798759,0.9231906169191006,-0.09667726373888996,2.035209939707144,-0.5047295922815351,0.6343479176165587,0.5779642725209797,0.7438168056975485,-0.32708290953473806
0.2496367626426519,1.7052125597293255,0.27293909838753905,-0.2698610024592156,2.4087774240532696,0.02132463640787563,1.8048202111704938,1.326891139326797,1.962096287672118,-1.4377097077765484
0.22020264764510245,1.6696463590147417,0.2587020388085435,-0.29689178423276985,2.369870226644565,0.06701959066501928,1.8330543285853835,1.2976689413887783,1.873589563728764,-1.4942954920632445
0.6087712991100531,1.588222222222221,0.2545693916865659,-0.6777175086824343,2.6251925925925974,0.18981481481481666,1.4938037037037049,1.074641171044064,2.074453440416754,-0.981481481481481
0.34220908755079193,1.5072069699836774,0.14439601034355576,-0.14009235315847945,2.2173962962963003,-0.5039516433698523,1.450392897619949,1.6502475064647228,1.782718876985598,-2.0288779750661163
0.04420207758911232,1.2005959873116794,-0.10755242845250734,-0.3405956300022339,1.7631360656821613,-0.3541242304052261,0.8626026684434009,1.0918153641940478,1.6280777313699843,-1.3456774632131143
0.23015417205393618,0.9156733955605105,-0.012916395401902037,0.04622148677719906,1.718586115417743,0.06396937025950677,0.6387427536703854,0.7050492525048426,1.393153392152989,-1.4446107349394097
,1.0047083492103113,0.6473994587007894,,2.355606125676239,-0.8044070193450494,1.5630351712142314,0.035950928423503115,1.565355617549045,-0.44480009163876844
,0.9637698769115985,0.6369870767444752,,2.4185192039800967,-0.8040224966129372,1.6639176282333779,0.038818912057109856,1.453900632538371,-0.40270945165781313
,1.1762555555555565,0.9340477941176459,,1.9327148148148154,-0.6527777777777786,1.973240740740735,-0.04993569568048173,1.459204905578467,0.09259259259258812
,0.6791486321938365,0.6517214628740291,,2.72146296296296,-1.0966679259539092,1.2306346807706916,-0.8175655707425236,1.1381381603250844,-0.445383452965622
,0.6428998223480065,0.19518992828378146,,1.813363380503482,-0.8603447756261033,1.155939044322814,-0.9137618355335491,0.751282467858708,-0.559493635356624
,0.023403612970405163,0.0790251070210033,,2.2665989147286822,-0.9230987184330601,1.0935223480062035,-0.9734508718892059,0.2850498535235957,-0.5922088866932143
,,1.146928245494216,,1.5658770203911772,-0.40097501890736,1.7086560085829774,,-0.166758196592923,-0.20818551625266934
,,1.1964627035533155,,1.5583227252625775,-0.42856254302584773,1.7258443636014391,,-0.1515519666788947,-0.26980654097857837
,,0.9139241914477907,,1.8500407407407522,0.24537037037036669,1.9485185185185188,,-0.06284865422183827,0.2962962962962976
,,1.1077465829331317,,1.1534185185185208,-0.8312051378919563,1.7719607102380053,,-0.5732101957886897,-0.5249754438987537
,,0.7403208155759629,,1.085320812358603,-0.7038737841985281,1.3844016711980203,,0.045970090780308226,-0.4321723980420984
,,0.3784509398292002,,1.3802381223083486,-0.8895556653395715,1.4928278363273932,,-0.022989982903922623,-0.4634855133532838
,,0.2536041306873429,,1.6853645942571802,,,,1.5907979671679513,-0.6170241031042991
,,0.18187432642685764,,1.6473136926478773,,,,1.6025972576026888,-0.6537108898913644
,,0.30957839971782164,,2.0877814814814855,,,,1.9204612681788547,-0.3240740740740691
