,Woollings et al. 2010,Barnes & Polvani 2013,Barnes & Simpson 2017,Grise & Polvani 2017,Zappa et al. 2018,Kerr et al. 2020,Woollings et al. 2010,Barnes & Polvani 2013,Barnes & Simpson 2017,Grise & Polvani 2017,Zappa et al. 2018,Kerr et al. 2020
HadGEM3-GC31-MM_r1i1p1f3,40.01087074074074,40.107,39.84768888888888,40.559311111111114,39.432463082456486,41.06525109067688,41.09318703703704,41.185966666666666,41.04525925925926,41.379933333333334,40.23277832063108,41.59982726947637
IPSL-CM6A-LR-INCA_r1i1p1f1,40.02558840579711,40.087590579710145,39.53831768953069,40.3995615942029,39.68882088947238,41.264621044069806,,,,,,
CNRM-CM6-1_r8i1p1f2,39.9664731884058,40.03422753623189,39.56783754512636,40.347811594202895,39.74358774217348,41.337362779198635,,,,,,
MIROC-ES2L_r6i1p1f2,39.931903623188404,39.919970289855065,39.65781227436823,40.438847826086956,39.757675671686194,41.15099865183687,41.53140289855072,41.59032173913044,41.43739568345324,42.17060869565218,41.10178046665857,42.08727939838221
ACCESS-ESM1-5_r23i1p1f1,43.12590579710145,43.12723007246377,42.82265342960289,43.488452898550726,42.187429354145635,43.009567481884055,,,,,,
SAM0-UNICON_r1i1p1f1,43.01752246376812,43.25068695652174,43.28798148148149,43.510608695652174,41.098945136725895,43.62316805244286,,,,,,
CNRM-ESM2-1_r2i1p1f2,39.86241014492754,39.9825481884058,39.27450180505415,40.46114855072464,39.728581325585154,41.26005388746803,,,,,,
MIROC-ES2L_r1i1p1f2,39.78529094202898,39.86084347826087,40.02045487364621,40.20713405797102,39.621383101747,41.027003471520054,40.9550884057971,40.95008260869565,40.63435611510791,41.382992753623185,40.48379639896095,41.79775722952478
IPSL-CM6A-LR_r2i1p1f1,39.71787101449276,39.83395942028986,39.465101083032486,40.6235615942029,39.528294308988016,41.317923831706594,40.45271231884058,40.52333115942029,40.13478776978417,41.143804347826084,39.80844643597191,41.7815590431825
CNRM-CM6-1_r10i1p1f2,39.74267355072464,39.8823847826087,39.48696028880866,40.39310507246377,39.86577927562886,41.03950479539642,,,,,,
ACCESS-ESM1-5_r4i1p1f1,43.15534420289855,43.19742934782609,42.90839350180505,43.51734782608696,42.287248770250784,42.98232280344203,,,,,,
MIROC-ES2L_r5i1p1f2,39.675087318840575,39.710928985507245,39.768595667870045,40.122485507246374,39.69678474088782,41.133767745197176,40.86511485507246,40.89039855072464,40.89536690647482,41.24223913043478,40.55632400404806,41.53349816312774
ACCESS-ESM1-5_r19i1p1f1,43.33288043478261,43.34077173913043,42.98962093862816,43.57591304347826,42.19197603030289,42.852588598278984,,,,,,
AWI-ESM-1-1-LR_r1i1p1f1,42.846005072463775,42.93210434782609,42.25766425992779,43.75108695652174,42.30903771145416,44.19570355072464,,,,,,
ACCESS-ESM1-5_r14i1p1f1,43.15307971014493,43.17905615942029,43.206227436823106,43.63233695652174,42.16698757593893,43.02050073596015,,,,,,
IPSL-CM6A-LR_r7i1p1f1,39.65492934782609,39.743507246376815,39.69849097472924,40.18159057971015,39.4258230259755,41.24331587548063,,,,,,
HadGEM3-GC31-MM_r4i1p1f3,39.96129037037037,40.073262962962964,39.569922222222225,40.41922592592593,39.11966797317459,40.73524628607918,41.38948037037037,41.47303703703704,40.90528518518519,41.64731111111111,40.34767788250697,41.67182530268199
ACCESS-ESM1-5_r28i1p1f1,43.224184782608695,43.33102536231884,43.102436823104696,43.671231884057974,42.21712447901409,43.01065726902174,,,,,,
CNRM-CM6-1_r1i1p1f2,39.70510543478261,39.763540579710146,39.542541516245485,40.272771739130434,39.53404585923232,40.98761500426257,40.07152826086957,40.17532101449275,39.931899280575536,40.557789855072464,39.60984492711411,41.20769617220802
ACCESS-ESM1-5_r38i1p1f1,43.23867753623188,43.30248731884058,43.003158844765345,43.88688405797101,42.14191418481175,43.09189594655797,,,,,,
ACCESS-ESM1-5_r18i1p1f1,43.28894927536232,43.367766304347825,42.99413357400722,43.72055072463768,42.31086693231404,43.05758888134058,,,,,,
ACCESS-ESM1-5_r17i1p1f1,43.41304347826087,43.48351086956522,43.273916967509024,43.65826811594203,42.09294517170797,42.91644729393116,,,,,,
ACCESS-ESM1-5_r40i1p1f1,43.42798913043478,43.48828985507246,42.98962093862816,43.8099384057971,42.19902336908776,42.92674365942029,,,,,,
CNRM-CM6-1_r9i1p1f2,39.642681521739135,39.75595833333334,39.42119494584838,40.198431159420295,39.539073332329046,40.957416338448425,,,,,,
IPSL-CM6A-LR_r6i1p1f1,39.507056884057974,39.5888115942029,39.10359205776173,40.402271739130434,39.45820843068899,41.403236934338956,,,,,,
CESM2_r1i1p1f1,43.26575760869566,43.4292963768116,43.180480701754384,43.687376811594206,41.70690794799722,43.68563274689974,,,,,,
CNRM-CM6-1_r5i1p1f2,39.57316702898551,39.685599637681165,39.11775812274368,40.11495652173913,39.70041929408984,41.10072991048594,40.77445362318841,40.832307971014494,40.47606474820144,41.191554347826084,40.241843322945854,41.52977677749361
CNRM-CM6-1_r6i1p1f2,39.59499202898551,39.65375724637681,39.15823826714801,40.24761231884058,39.6299166974429,40.95612451832908,40.626236956521744,40.669547826086955,40.289647482014395,41.31910507246377,40.248436768424845,41.79100355498721
ACCESS-ESM1-5_r1i1p1f1,43.278985507246375,43.3655615942029,43.310018050541515,43.853300724637684,42.29623402433692,43.15712749094203,,,,,,
ACCESS-ESM1-5_r37i1p1f1,43.27219202898551,43.369954710144924,43.26037906137184,43.90635507246377,42.43015067103013,43.036309725996375,,,,,,
GFDL-CM4_r1i1p1f1,39.54565217391304,39.57973913043478,39.64561403508772,40.15023550724637,39.299648275457194,40.862198067632846,39.50144927536232,39.6139963768116,39.75087719298246,39.88557971014493,39.10635822997527,40.51908212560386
ACCESS-ESM1-5_r8i1p1f1,43.44338768115942,43.46229528985507,43.06182310469314,43.94611594202898,42.215415937623526,43.232733242753625,,,,,,
IPSL-CM6A-LR_r8i1p1f1,39.5630963768116,39.70992971014493,39.26830324909747,39.9828731884058,39.29725255025367,41.011006595681756,,,,,,
ACCESS-ESM1-5_r39i1p1f1,43.36684782608695,43.38796557971015,43.3235559566787,43.82752536231884,42.43871620419808,43.224283854166664,,,,,,
CESM2_r8i1p1f1,43.585701811594205,43.70040760869565,43.0482,43.85336231884058,41.71864378924814,43.71593217914239,,,,,,
GISS-E2-1-G_r1i1p1f2,43.344202898550726,43.429021739130434,42.6,43.85929347826087,42.491071855932944,43.92021437198067,,,,,,
CNRM-ESM2-1_r3i1p1f2,39.52138188405797,39.612123913043476,38.74863176895307,40.309739130434785,39.47589152771467,41.00560693947144,,,,,,
CNRM-CM6-1_r2i1p1f2,39.52238804347826,39.58133478260869,38.9913321299639,39.9822536231884,39.50376034429729,41.068470886615515,41.00284239130435,41.0700463768116,40.712910071942446,41.35704347826087,40.271476707102934,41.669606470588235
ACCESS-ESM1-5_r9i1p1f1,43.50769927536232,43.61865760869565,43.273916967509024,43.93679710144927,42.27852388868023,43.20348590353261,,,,,,
CESM2_r7i1p1f1,43.315269202898556,43.42760289855073,43.279705263157894,43.83334420289855,42.043044935651935,43.957231581503066,,,,,,
ACCESS-ESM1-5_r34i1p1f1,43.45018115942029,43.50846557971014,43.3822202166065,43.92976449275362,42.5420587634285,43.09495301177536,,,,,,
ACCESS-ESM1-5_r36i1p1f1,43.47780797101449,43.533458333333336,43.016696750902526,44.058557971014494,42.33104143737355,43.501754981884055,,,,,,
ACCESS-ESM1-5_r32i1p1f1,43.48097826086956,43.54896557971015,43.30099277978339,43.90973913043479,42.61346329920198,43.228713768115945,,,,,,
CESM2_r9i1p1f1,43.54095797101449,43.707041304347825,43.8848,43.72990942028986,41.535909609448964,43.835315639474075,,,,,,
ACCESS-ESM1-5_r35i1p1f1,43.678894927536234,43.77042391304348,43.26037906137184,43.921166666666664,42.29266691798737,43.353940217391305,,,,,,
IPSL-CM6A-LR_r5i1p1f1,39.23976847826087,39.32932753623188,38.92968592057762,40.14415217391304,39.3127235944745,41.129022145814844,,,,,,
ACCESS-ESM1-5_r21i1p1f1,43.66123188405797,43.748019927536234,43.49052346570397,43.909452898550725,42.48053010211821,43.02781080163044,,,,,,
GISS-E2-1-G_r1i1p1f1,43.333333333333336,43.46399637681159,43.37894736842105,43.702579710144924,42.61458490661707,43.99263285024154,,,,,,
ACCESS-ESM1-5_r25i1p1f1,43.66802536231884,43.738309782608695,43.25586642599278,44.128210144927536,42.6262017581946,43.22486413043478,,,,,,
ACCESS-ESM1-5_r7i1p1f1,43.64538043478261,43.743641304347825,43.29196750902527,44.02988405797102,42.72867198831432,43.25824416893116,,,,,,
ACCESS-ESM1-5_r13i1p1f1,43.57608695652174,43.65828985507247,43.540162454873645,44.210278985507244,42.654100893529495,43.267026154891305,,,,,,
CNRM-ESM2-1_r1i1p1f2,39.105725,39.238940579710146,39.06214801444043,39.8764384057971,39.28054418128425,40.86898138107417,,,,,,
IPSL-CM6A-LR_r3i1p1f1,39.2907402173913,39.31997536231884,38.55905054151624,39.96445289855073,39.05044404965149,41.16933471606034,39.20117934782609,39.316412318840584,38.63005755395683,39.74788768115942,38.68981350755986,40.95111279207335
CESM2-WACCM_r2i1p1f1,43.60073115942029,43.663996376811596,43.31608070175439,43.92435507246377,42.45206126541482,44.11016777229941,43.178347826086956,43.25315253623189,43.07135438596491,43.59620652173913,41.966509418005614,43.373892215747794
ACCESS-ESM1-5_r10i1p1f1,43.98007246376812,44.005668478260866,43.39124548736462,44.29748913043478,42.544614777495184,43.26589390851449,,,,,,
ACCESS-ESM1-5_r31i1p1f1,43.85914855072464,43.9478152173913,43.910198555956676,44.15202536231884,42.56968186971921,43.319038722826086,,,,,,
ACCESS-ESM1-5_r24i1p1f1,44.0330615942029,44.04483695652174,43.49052346570397,44.49197826086957,42.513169961850295,43.261280004528984,,,,,,
ACCESS-ESM1-5_r22i1p1f1,43.78532608695652,43.807612318840576,43.8379963898917,44.333644927536234,42.6867339288768,43.42977949501812,,,,,,
CNRM-CM6-1-HR_r1i1p1f2,38.973402173913044,39.07730289855073,38.5466678700361,39.71226086956521,38.91291366026992,40.894915644356246,,,,,,
INM-CM4-8_r1i1p1f1,43.790217391304346,43.7596231884058,43.67631578947368,44.298590579710144,43.2113599386,43.68301853171774,45.0375,45.03198913043478,45.06578947368421,45.52326449275362,43.957120466744485,44.602672843905914
