ACCESS-ESM1-5,CESM2-WACCM,CNRM-CM6-1,CNRM-ESM2-1,CanESM5,HadGEM3-GC31-LL,HadGEM3-GC31-MM,IPSL-CM6A-LR,MIROC-ES2L,UKESM1-0-LL
2.072344322344321,1.2634432234432182,2.5921421245421286,1.6573051282051239,2.074965934065922,1.9351851851851833,1.3993781481481449,2.5272882783882764,-0.2136304029304057,2.256018518518516
2.0455677655677604,1.2663860805860807,2.665600000000005,1.7034102564102511,2.0199934065934073,1.9700111111111127,1.4072814814814834,2.4310271062271056,-0.35386593406592937,2.1731333333333396
2.302389705882355,1.4624814814814968,2.822051470588235,1.9569007352941128,2.1807222222222222,1.912037037037038,1.2201333333333295,2.3673786764705866,0.2872683823529414,2.0833333333333357
2.180212454212459,1.260468864468855,2.5172857142857197,1.821205128205122,2.098670329670334,2.0727555555555597,1.396670370370373,1.959567765567769,-0.790194139194135,2.3089259259259336
1.464989979473522,0.8265064988407076,2.005340323674602,1.6601514336932937,1.5752193667680032,1.6428165208651038,1.0157459916107712,1.9828473410691032,0.10367414351686932,1.7005675638211315
1.506209935897438,0.9137658660926604,1.9728109071320858,1.7471761301443678,1.5425035607802968,0.754245014245015,0.6881233563218458,2.0702315466846173,-0.03811046085697711,0.8595227920227941
1.6195054945054892,0.5561164835164902,1.4587472527472443,2.022105494505489,1.8603179487179489,0.99722222222222,1.4606966666666708,1.7788043956043964,-0.643983516483523,1.8722222222222271
1.585888278388282,0.6260765567765532,1.4135087912087911,1.9467201465201427,1.7856461538461517,1.0306481481481455,1.4191740740740784,1.7460703296703244,-0.7848271062270982,1.7945925925925934
1.516544117647058,-0.13267037037037,1.591341911764701,2.446150735294111,1.374570370370371,1.3240740740740762,1.345688888888894,2.353419117647057,0.3487830882352938,2.1203703703703667
1.5271575091575116,0.3345824175824106,1.703476190476188,2.042956043956039,1.9071648351648278,1.5838000000000036,1.5486555555555555,2.0885164835164858,-0.2556153846153819,1.521240740740737
0.9337418021420518,0.04343572802332574,2.2039998625802752,1.9991427929098862,1.6584064305069148,1.0961672964063922,1.3276110999770694,1.7091560964835466,0.20003413685771676,0.9714097190933444
0.810403788919416,-0.1588382802764272,1.9682757853910715,1.8627502908855789,1.6140551324644221,0.6388888888888857,0.6382931111111176,1.6176614786573964,0.08520723230257943,0.07069800569800577
