,Woollings et al. 2010,Barnes & Polvani 2013,Barnes & Simpson 2017,Grise & Polvani 2017,Zappa et al. 2018,Kerr et al. 2020,Woollings et al. 2010,Barnes & Polvani 2013,Barnes & Simpson 2017,Grise & Polvani 2017,Zappa et al. 2018,Kerr et al. 2020
ACCESS-ESM1-5_r11i1p1f1,0.008966300247644983,0.009903718150692855,-0.003018687025177832,0.014478624430642555,0.01563924786305305,0.009653413951871841,,,,,,
CESM2_r9i1p1f1,0.004216137949232157,0.002905769958296389,0.036104344147175955,0.0319000644129088,0.020083642275497336,0.013720952290794413,,,,,,
AWI-ESM-1-1-LR_r1i1p1f1,-0.008006935791934506,-0.005470888164128559,-0.05354382673315893,-0.004748639652653463,-0.019426255455752932,-0.021401769422747772,,,,,,
CNRM-ESM2-1_r1i1p1f2,-0.008046194909414437,-0.009392561498376382,-0.025846583257103754,0.006150239282889962,-0.0038587933240568544,-0.024898301798838795,,,,,,
MIROC-ES2L_r4i1p1f2,-0.012760652091381334,-0.017118261079704274,0.05120009923796956,0.0036678621880778316,0.020897168428825122,0.016235503809200764,-0.01641720302328176,-0.009537886830469135,-0.05890116629804695,-0.03772706939267813,-0.031080669455804878,-0.03537395038824945
ACCESS-ESM1-5_r34i1p1f1,0.01973729756551671,0.022993036010351017,-0.017253637283650588,0.028559318700330724,0.008542051666393428,0.006891481762785645,,,,,,
HadGEM3-GC31-MM_r1i1p1f3,-0.03366346323860688,-0.037384726225396965,-0.02697697587578735,-0.02540398508850119,-0.027798290581574844,-0.023893241235939923,0.022057739587230354,0.03192880954627046,-0.02665591297437098,0.027858179757504428,0.022234037320643798,0.036458701415485045
ACCESS-ESM1-5_r17i1p1f1,0.0013015221556902303,-0.0003884633181015794,-0.014994950863350577,0.01246243730801715,-0.005660887902586388,-0.002526033882157782,,,,,,
ACCESS-ESM1-5_r37i1p1f1,0.027608576482566212,0.03513480686357121,0.0142730711782539,0.03423086740479199,0.03341646366349606,0.02743902387413338,,,,,,
CanESM5_r1i1p1f1,0.012456414894870215,0.014421566730664024,0.016618585086968635,0.02353430123216488,0.016134688852317166,0.021205081186980956,0.06188901562231798,0.05769101772380309,0.10661817336656519,0.061382500162378444,0.04249686400166787,0.03169887551860813
CanESM5_r1i1p2f1,0.0007491705224903308,0.005437694683567527,-0.026551102243390374,0.0057035614282194376,-0.001299767841113282,-0.00896509802117323,0.043961995993797624,0.038557155833352154,0.0413159103275919,0.015114272633128482,0.004248656986741223,-0.002890040452859137
NESM3_r1i1p1f1,0.0027948566676456194,0.0018759641868111375,-0.014756789235651881,-0.012718095656201849,0.01441948742382262,0.0034783467328056935,inf,inf,inf,inf,-inf,-inf
EC-Earth3-CC_r1i1p1f1,0.024652037829017936,0.032086593992778197,0.06365143982883027,0.0371424769323949,0.045320151464129946,0.05316236849564467,0.09337932182755292,0.0946325862113934,0.1028137310663908,0.05967609234898356,0.058269547628274285,0.03723324962352935
MIROC6_r1i1p1f1,-0.012648812135446533,-0.014588900285412694,-0.014807278455920229,-0.004158881935563008,-0.0115212079805419,-0.012602565366888457,0.02141293510621365,0.02120787946404751,0.04432612337595092,0.027946551329760844,0.03132050482246372,0.02538507581686291
CanESM5_r9i1p2f1,0.021727339017643475,0.025083941577266528,-0.003148287578422414,0.025502161559643844,0.01957368332981775,0.012212608322013464,-0.02031111774340903,-0.02639344071822581,-0.04535961898833048,-0.016579646407691204,-0.021354111364243915,-0.030597511216216663
CanESM5_r2i1p2f1,-0.004673352023384913,-0.003974783740076759,-0.03346117289589511,-0.00852769371007597,-0.008427815983240364,-0.01170387442068306,0.04593530720530849,0.04364877290814648,0.020470376310896654,0.026700807428340533,0.03342063475310971,0.03839720183527485
ACCESS-ESM1-5_r31i1p1f1,-0.006773254060795339,-0.006561662900940662,0.03195680589159083,0.0022760787546069875,0.009597667137965676,0.019472647197290405,,,,,,
EC-Earth3-Veg-LR_r1i1p1f1,0.020284318406411008,0.02237735580158539,0.003129046283694898,0.030434450134345856,0.004909218867877177,0.022669931324784162,0.06995996102695547,0.06781550643041331,0.03618988189335902,0.0581601068818836,0.052908390887265885,0.021494249198147436
ACCESS-ESM1-5_r3i1p1f1,-0.037700118928422274,-0.03627261095344783,-0.004211747793085618,-0.027569762021875218,-0.023681409431233893,-0.014651922621169433,0.07209288413078487,0.06627512080856847,0.08198953466482364,0.0804686546715159,0.06600858153351824,0.03159154472478639
