,Woollings et al. 2010,Barnes & Polvani 2013,Barnes & Simpson 2017,Grise & Polvani 2017,Zappa et al. 2018,Kerr et al. 2020,Woollings et al. 2010,Barnes & Polvani 2013,Barnes & Simpson 2017,Grise & Polvani 2017,Zappa et al. 2018,Kerr et al. 2020
CanESM5_r4i1p1f1,37.96995617977528,38.05123805970149,37.25972592592593,38.59209259259259,38.104834115685605,40.467543583118,40.79650222222222,41.010647407407404,39.988311111111116,41.16393333333334,40.03609576583994,42.08761711455642
ACCESS-ESM1-5_r25i1p1f1,38.275354874859914,38.45117789356159,38.166360294117645,38.808134466198744,38.16313056848737,39.91082869643517,,,,,,
CNRM-CM6-1_r9i1p1f2,37.896769518117296,38.06509341272795,37.59920588235293,38.61501662356852,38.29921072594665,40.25363604163498,,,,,,
CNRM-CM6-1_r2i1p1f2,37.848628688830786,37.9538790472646,37.46530514705882,38.53946804580716,38.35389262170027,40.42977492774724,38.121567787218325,38.21258108607314,37.71987453874539,38.68386405615072,38.24634019324776,40.41685853234534
ACCESS-ESM1-5_r12i1p1f1,38.61808927904371,38.77924451060662,38.25827205882353,39.1832951606945,38.548316147002495,40.269916535833026,,,,,,
CESM2-WACCM_r1i1p1f1,38.6967776113815,38.80964826557255,38.57590370370371,39.21200296186598,38.64611124487858,40.9586819925419,39.56650259259259,39.724106666666664,39.08904444444444,39.89648518518519,38.839475756566316,41.028190393279885
CanESM5_r6i1p1f1,38.61276853932584,38.71382089552239,38.58272592592592,39.13262962962963,38.55778852272772,40.54630893195521,40.70556,40.75345629629629,39.92632592592593,41.12401111111111,40.14579553909792,42.35818073212747
ACCESS-ESM1-5_r21i1p1f1,38.54711430706014,38.67860811313733,38.478860294117645,39.120103435537494,38.486614071581094,40.28107828084595,,,,,,
UKESM1-0-LL_r10i1p1f2,38.72181887657623,38.851914731633045,38.416666666666664,39.32550812240272,38.66219431461586,40.82576065792915,,,,,,
CNRM-ESM2-1_r1i1p1f2,37.92609039970116,38.04820617789356,37.06364705882353,38.71393424455116,38.39380903110131,40.39405977096416,,,,,,
ACCESS-ESM1-5_r3i1p1f1,38.76610945087785,38.89757164123558,38.10202205882353,39.17228666420392,38.51600202360896,40.20047850480236,39.0157462135205,39.11777428888068,38.71079335793358,39.51449575175471,38.560204101198075,40.4306326768563
ACCESS-ESM1-5_r1i1p1f1,38.73295666791184,38.875299590621516,38.21231617647059,39.23843738455856,38.56349094766415,40.35891467722571,,,,,,
CESM2_r9i1p1f1,37.8598513665294,38.044895561357706,37.30889629629629,38.58498333950389,38.05312032573427,40.31309016897141,,,,,,
ACCESS-ESM1-5_r38i1p1f1,38.18430145685469,38.30686267212504,37.830882352941174,38.615888437384555,38.14332033295716,39.78309273411526,,,,,,
ACCESS-ESM1-5_r2i1p1f1,38.753502054538664,38.847910308894676,38.38694852941177,39.28420022164758,38.66602089015963,40.56970354636128,38.15085888437385,38.31154414480975,37.71909594095941,38.65029922423347,37.95730284086927,39.99758294468046
ACCESS-ESM1-5_r32i1p1f1,38.13293799028764,38.23483438779308,37.674632352941174,38.71450314000739,38.05581499221085,39.67441904091245,,,,,,
ACCESS-ESM1-5_r28i1p1f1,38.482209562943595,38.572175288425754,38.42830882352941,38.8579793128925,38.25413534986865,39.81483913234208,,,,,,
CanESM5_r8i1p1f1,37.95431722846442,38.10590298507463,37.36314074074074,38.50123333333333,37.96500553002227,40.17156495262705,41.45690888888889,41.61768,41.12514074074074,41.96998148148148,40.56605226549242,42.86830201550388
ACCESS-ESM1-5_r10i1p1f1,38.7292211430706,38.87400632675846,38.239889705882355,39.32461396379756,38.58670836602673,40.321432282046544,,,,,,
ACCESS-ESM1-5_r22i1p1f1,38.17216100112066,38.299627837737255,38.31341911764706,38.734070927225716,38.26456512351817,39.95106725618766,,,,,,
ACCESS-ESM1-5_r8i1p1f1,38.54057713858797,38.69384071455155,38.63970588235294,39.01756557074251,38.39339009970486,40.09562159447728,,,,,,
MPI-ESM-1-2-HAM_r1i1p1f1,38.7790190511767,38.982442873092666,37.401033088235295,40.13567787218323,38.08222433376718,41.39622071552385,,,,,,
HadGEM3-GC31-LL_r4i1p1f3,37.83769583492549,38.03975256947088,36.745370370370374,38.90391386475255,37.91611100757266,40.47441951701491,37.43672081601813,37.61119002644503,36.99074074074074,38.0727087268606,37.21223722337413,39.58486385167534
UKESM1-0-LL_r4i1p1f2,38.73376003056936,38.92613627712219,38.263888888888886,39.56560256894598,38.75023816316854,40.648106710063644,38.11673592746506,38.272425387230825,37.93981481481482,38.76560634680771,37.80543415923724,40.0619714626137
HadGEM3-GC31-LL_r1i1p1f3,38.03353076041269,38.16804720213171,37.699074074074076,38.50637703060068,37.869373177286896,40.0559995350324,38.01331696259917,38.163528522856055,37.708333333333336,38.314831885153005,37.464487822544996,39.551269942750864
CNRM-ESM2-1_r2i1p1f2,37.774875607022786,37.98340156308151,37.20268382352941,38.36514961211673,38.26459715372357,40.306473752145855,,,,,,
CNRM-ESM2-1_r5i1p1f2,38.7779577885693,38.94785299590621,38.36655514705882,39.42781677133358,38.88528487157564,40.737240978726184,38.50809678611009,38.65096121167344,37.688837638376384,39.2877244181751,38.54468924157341,40.78346246550338
ACCESS-ESM1-5_r33i1p1f1,38.84782405677998,38.934093784890216,38.46507352941177,39.17833025489471,38.34595207793959,40.01451676209826,,,,,,
NorESM2-MM_r1i1p1f1,38.0277595505618,38.148576492537316,37.078522222222226,38.63987407407407,37.53297089326798,40.29764991981673,39.527735925925924,39.62805925925926,38.8377,40.07007777777778,40.585290728697146,41.644365082092406
ACCESS-ESM1-5_r27i1p1f1,38.813270451998505,38.93681801265352,38.35018382352941,39.26852604359069,38.57407410707727,40.16472051625416,,,,,,
MPI-ESM1-2-LR_r1i1p1f1,37.8411789316399,37.97523036844064,36.72214705882352,38.86860362024381,37.78740233832498,40.50598052342929,39.7748725526413,39.88843738455855,38.90526568265683,40.48271148873291,39.28322536298975,42.03286173737604
ACCESS-ESM1-5_r36i1p1f1,38.8174729174449,38.96082992184593,38.48805147058823,39.3300849649058,38.42959784888088,40.23340096278168,,,,,,
ACCESS-ESM1-5_r31i1p1f1,38.73155584609638,38.917437662820994,38.529411764705884,39.318629479128184,38.61188286337461,40.2642093992427,,,,,,
ACCESS-ESM1-5_r11i1p1f1,37.87425289503175,38.074601786378864,37.720588235294116,38.63878093830809,38.042692057955634,39.74270265746213,,,,,,
ACCESS-ESM1-5_r24i1p1f1,38.79459282779231,38.9119780424265,38.515625,39.16866272626523,38.5400227705192,40.0073377470447,,,,,,
ACCESS-ESM1-5_r15i1p1f1,38.777782966006725,38.8867473018236,38.69485294117647,39.294528998891764,38.49340415879448,40.19914371305874,,,,,,
EC-Earth3-Veg-LR_r1i1p1f1,37.79847814717967,37.91018273167101,36.95953676470589,38.56994089397857,37.883871932614404,40.406632962654804,38.76913926856298,38.86111599556705,38.40157195571956,39.41152567417806,38.7150532796427,40.732055971192715
CanESM5_r7i1p1f1,39.02034382022472,39.22013059701492,38.169251851851854,39.59467777777778,38.82067871031478,40.85904770887167,40.734487407407414,40.867441481481485,40.58773703703704,41.517370370370365,40.2821516270296,42.545025340223944
ACCESS-ESM1-5_r26i1p1f1,37.891062756817334,38.02781726832899,37.6608455882353,38.48893978574067,37.96826279168081,39.82364154275951,,,,,,
ACCESS-ESM1-5_r7i1p1f1,38.93841053418005,39.04862486043915,38.38694852941177,39.440476542297745,38.65913766350023,40.437660175009235,,,,,,
SAM0-UNICON_r1i1p1f1,37.79019625468165,38.05990858208955,36.54097407407407,38.540085185185184,37.812909380052915,40.681237487590685,,,,,,
ACCESS-ESM1-5_r40i1p1f1,37.944293985805004,38.084175660588016,37.7389705882353,38.44234577022534,38.01908885936631,39.64278808413373,,,,,,
CESM2_r1i1p1f1,38.90493785099214,39.169823200298396,38.122144444444444,39.66771566086634,38.83106127182826,41.37448616968897,,,,,,
CanESM5_r3i1p2f1,38.946121348314605,39.12789029850746,38.23124444444444,39.78486296296296,38.94973536459282,41.058790749354,41.52823333333333,41.64635925925926,41.125181481481484,41.98137777777778,40.6859440490031,42.672058329026704
CanESM5_r2i1p1f1,38.87820149812734,39.034532089552236,38.148607407407404,39.929662962962965,39.050999262015715,41.06058034453058,40.444078518518516,40.592854814814814,39.998648148148156,41.083081481481486,40.13632007437432,42.44081846683893
ACCESS-ESM1-5_r14i1p1f1,38.96736085169967,39.08114812058057,38.63970588235294,39.1905097894348,38.60855727869136,40.09446717999631,,,,,,
CanESM5_r5i1p2f1,39.19279325842697,39.36548731343284,38.22094444444445,39.702659259259256,38.76672872271092,40.8436334625323,40.916389259259255,41.04270814814815,40.43270370370371,41.30761481481481,40.1003172254095,42.12472298018949
ACCESS-ESM1-5_r4i1p1f1,37.939624579753456,38.05535913658355,37.591911764705884,38.38741411156262,37.838657571868175,39.48460443987809,,,,,,
ACCESS-ESM1-5_r29i1p1f1,38.83241501680986,38.95565686639375,38.713235294117645,39.49202438123383,38.776019150085766,40.34683661571851,,,,,,
ACCESS-ESM1-5_r23i1p1f1,38.94214605902129,39.075777819129144,38.54319852941177,39.45917251570004,38.843295322613365,40.40919664296269,,,,,,
CNRM-CM6-1_r5i1p1f2,37.58385394097871,37.779059918124304,36.96574632352941,38.47596231991134,37.88024076137027,40.28242263412938,37.837458071666056,37.96093424455116,37.27532472324723,38.31205024011821,37.96647924001173,39.987658771377035
UKESM1-0-LL_r9i1p1f2,39.04231944975162,39.22935287400076,38.34722222222222,39.9131582924065,38.84031163607641,40.921551248147395,,,,,,
IPSL-CM6A-LR_r8i1p1f1,37.570769144564814,37.74982508373651,36.79321691176471,38.8858921315109,37.495163997637796,40.45663471121733,,,,,,
ACCESS-ESM1-5_r35i1p1f1,37.82989353754203,37.94739486416077,37.715992647058826,38.38071666050979,37.95874626943716,39.53582436738086,,,,,,
ACCESS-ESM1-5_r9i1p1f1,37.683274187523345,37.831293263863046,37.76654411764706,38.36223494643517,37.88680379945858,39.69467179996306,,,,,,
UKESM1-0-LL_r5i1p1f3,39.19707680550248,39.37873620098972,38.41203703703704,39.915296562145826,38.792408013876255,40.85735665920781,,,,,,
CNRM-CM6-1_r6i1p1f2,37.69741800522974,37.786445106066246,36.775238970588234,38.377103804950124,37.904067808506355,40.09320279015189,38.33837938677503,38.47530772072405,37.91629151291513,39.27413003324713,38.494593053228954,40.86473822551555
CNRM-CM6-1_r3i1p1f2,37.53625550989914,37.65274916263491,36.69795220588236,38.24512375323236,38.04959488917975,40.30724892761686,38.18365496859993,38.28973623937939,37.632000000000005,38.89684521610639,38.24478481746353,40.386274034637864
HadGEM3-GC31-LL_r2i1p1f3,37.61845624761177,37.71745717548534,36.89351851851852,38.647223271628256,37.662467183556444,39.857567347650466,37.63978088401964,37.78447676615036,37.083333333333336,38.143271628258404,37.30834295315122,39.92153671790997
CNRM-ESM2-1_r3i1p1f2,37.49495592080687,37.61316821734276,36.61047426470588,38.40804211304027,38.07002141891852,40.19422157804385,,,,,,
UKESM1-0-LL_r8i1p1f2,39.276843714176536,39.42634944803959,38.333333333333336,39.912825840574236,38.91574137916782,41.06091802040045,38.7311106913487,38.86926709482433,38.495370370370374,39.308530411786926,38.22516452356934,40.454578477812326
ACCESS-ESM1-5_r39i1p1f1,39.15226933134105,39.232519538518794,38.93382352941177,39.559412633912075,38.92497486713263,40.550179511451795,,,,,,
BCC-CSM2-MR_r3i1p1f1,37.67515355805243,37.765572761194036,36.80958888888889,38.40853333333333,37.444381378158084,39.9956958463136,,,,,,
CanESM5_r8i1p2f1,39.32137640449438,39.39058880597015,38.50003333333334,39.906740740740744,39.25009159781714,41.01775167958657,40.68071481481481,40.96202666666667,39.99859629629629,41.559870370370376,40.11590855734228,42.32691869939707
CESM2_r6i1p1f1,39.225307749906406,39.419985453189106,38.359492592592595,39.768711588300626,38.96315291155748,41.76021508261545,,,,,,
BCC-ESM1_r1i1p1f1,39.23352172284644,39.37265746268657,38.696325925925926,40.114192592592595,39.23376118653791,40.76754983634798,,,,,,
ACCESS-ESM1-5_r19i1p1f1,37.45540717220769,37.562616300707106,37.31617647058823,38.126401920945696,37.61499266631336,39.22469523457702,,,,,,
IPSL-CM6A-LR-INCA_r1i1p1f1,37.37048262980949,37.51598064756234,36.639448529411766,38.551411156261544,37.058190896959786,40.12542590261077,,,,,,
CNRM-CM6-1_r7i1p1f2,37.231714232349645,37.383624860439156,36.59495955882353,37.909774658293315,37.74261430882008,40.221444668506486,,,,,,
CNRM-CM6-1_r1i1p1f2,37.0878236832275,37.24237588388537,36.91425735294118,37.998644255633536,37.59700348211503,39.991326769377864,39.083502401182116,39.16471333579609,38.30394833948339,39.746383450314006,38.842181785987464,40.914517386296964
UKESM1-0-LL_r2i1p1f2,39.45452808559419,39.614095926912825,38.5462962962963,40.136977710615795,39.19809895463178,41.48532446020168,39.00972799395542,39.21138647525501,38.638888888888886,39.69159425765017,38.63860531927516,40.89311557350847
UKESM1-0-LL_r18i1p1f2,39.56486434849064,39.74520365435858,38.870370370370374,40.23439743105402,39.03505178744425,41.08092615733341,,,,,,
MPI-ESM1-2-HR_r1i1p1f1,37.28879529323871,37.42052921473763,36.26464705882353,38.15308090136683,37.136544387219004,40.250691045036845,38.34086775027706,38.45926856298485,37.576778597785975,39.17711858145548,38.123192671338046,40.74365153220333
CESM2_r2i1p1f1,39.442301759640586,39.5959306229019,38.99825555555555,40.074942613846716,39.16353806120656,41.59333348091772,,,,,,
CMCC-ESM2_r1i1p1f1,37.22580074906367,37.374164925373144,36.54794444444445,37.97872962962963,37.129972587363206,39.95980667812142,38.29248148148149,38.49421925925925,37.567188888888886,39.0329962962963,37.79320142787523,40.58175548300878
CNRM-CM6-1_r4i1p1f2,37.007241314904746,37.09402307406028,36.85245588235294,37.711259697081644,37.526542180328896,39.866568313088074,38.15416956039896,38.2904857776136,37.76638007380073,38.819006280014776,38.26686299590486,40.245019252917274
ACCESS-ESM1-5_r30i1p1f1,39.78637467314157,39.92703944919985,39.3795955882353,40.23980790543037,39.275708870870204,40.90944051302179,,,,,,
UKESM1-0-LL_r11i1p1f2,39.7024264424914,39.80049486105824,38.629629629629626,40.720219115980356,39.213939212958294,41.49935340443463,,,,,,
UKESM1-0-LL_r1i1p1f2,39.64558654948414,39.82400837457175,39.004629629629626,40.67864374763884,39.27505068653694,41.402393130103746,38.207876841707595,38.3297128825085,38.023148148148145,38.64976577257272,37.92937322332383,39.95778239516434
IPSL-CM6A-LR_r1i1p1f1,37.062707881957415,37.2459679940454,36.57417279411764,38.11262652382712,36.723378934903025,39.68168002834676,37.32811156261544,37.536744735869966,36.76524723247233,38.26392316217215,37.27841311182701,40.25964430086774
ACCESS-CM2_r1i1p1f1,36.94293985805005,37.14877186453294,36.856617647058826,37.66985592907277,37.108786477444944,39.56680685402518,37.36147026228297,37.559549316586626,37.117158671586715,38.06113779091245,37.34999754800292,39.536990992015
UKESM1-0-LL_r6i1p1f3,39.8309132594574,39.93920060905976,39.273148148148145,40.51213826973933,39.10680127399941,41.39872424515416,,,,,,
CNRM-CM6-1_r8i1p1f2,36.88585580874113,36.96008671380722,36.141834558823525,37.600432212781676,37.58469962239163,39.78422172146288,,,,,,
INM-CM5-0_r1i1p1f1,39.97191011235955,40.0728171641791,39.022222222222226,40.55704074074074,39.527718901997616,41.33285974499089,40.71333333333333,40.841307407407406,39.96666666666667,41.53882962962963,40.2289369299174,42.136238615664844
EC-Earth3-CC_r1i1p1f1,37.04841202838998,37.192900632675844,36.14294852941177,37.64676394532693,37.0168204860551,39.68819121100375,38.85664019209457,38.91842851865534,38.43982656826569,39.415216106390844,38.630236328656935,40.8712675519608
CMCC-CM2-SR5_r1i1p1f1,36.88520149812734,37.08378134328358,36.46765555555555,37.55877777777778,36.941168630876206,39.639245433371514,39.30644740740741,39.446017037037045,38.418851851851855,39.79903703703703,38.199534146310306,40.97539177166858
BCC-CSM2-MR_r2i1p1f1,36.70572097378277,36.84271268656717,35.74210740740741,37.943437037037036,37.2548482152244,39.85063379716165,,,,,,
HadGEM3-GC31-MM_r1i1p1f3,36.7651513183034,36.9671754853445,36.21602962962963,37.642157159047976,36.982246781089565,39.70837427666975,38.106429542878736,38.303645636569705,37.85798518518518,38.63308273517189,37.81223563996836,40.34272219428631
HadGEM3-GC31-MM_r2i1p1f3,36.68023003439052,36.8942596117244,36.51642592592592,37.60710615791462,36.93235193492098,39.64671918762946,38.48505024556101,38.727313940309784,38.01022962962963,39.05749905553457,37.79495460336438,40.28546194129984
CNRM-CM6-1_r10i1p1f2,36.754506163615986,36.82231075548939,36.00275,37.55080901366827,37.41254761740695,39.73377286338252,,,,,,
NESM3_r1i1p1f1,40.08892192753082,40.36127056196502,38.73826102941177,41.166601403768006,39.24661046668903,41.76170839135006,34.81805,36.58885714285714,41.346333333333334,40.866,38.442318550737916,40.83332034188034
CESM2_r3i1p1f1,39.91439385997754,40.16029765013055,39.14134444444445,40.528615327656425,39.62451185031695,42.05371664942728,,,,,,
UKESM1-0-LL_r7i1p1f3,40.1112915552159,40.20497525694709,39.31944444444444,40.9483641858708,39.46516489294636,41.53448025340734,,,,,,
IPSL-CM6A-LR_r6i1p1f1,36.68527867015316,36.93164644585038,36.26192279411765,37.61176209826376,36.579124201221845,39.483099085515256,,,,,,
IPSL-CM6A-LR_r3i1p1f1,36.38936122525215,36.56236025307034,35.898426470588234,37.62239379386775,36.95109439829653,39.91245860693742,36.425312153675655,36.60117916512745,35.84849077490775,36.80482822312523,36.037332562762984,38.939007735048214
IPSL-CM6A-LR_r4i1p1f1,36.30839372431827,36.526475623371795,35.23201838235294,37.71004432951607,36.53170567301711,39.94505918141176,,,,,,
HadGEM3-GC31-MM_r3i1p1f3,36.36436339319832,36.52500190331177,35.68104074074074,37.43460143558745,36.66836539340501,39.53349682529343,37.92739856441255,38.188919531545146,37.654281481481476,38.665236116358145,37.824304437727825,40.62701917329964
IPSL-CM6A-LR_r9i1p1f1,36.405927904370564,36.51213174544101,35.483694852941184,37.42004432951607,36.55233126271966,39.72976910956477,,,,,,
FGOALS-g3_r1i1p1f1,36.06794239130435,36.234122743682306,35.84230107526882,36.91377777777778,37.09499742874946,39.77368857747224,35.93599288389513,36.112304477611936,35.384625925925924,36.416237037037035,36.228317589570445,39.01056255616272
CNRM-CM6-1-HR_r1i1p1f2,36.21220806873366,36.324318570896914,35.459937499999995,37.2856002955301,36.79310895599874,39.7046274144028,,,,,,
CESM2-FV2_r1i1p1f1,40.236752901535006,40.353712793733685,39.69127037037037,40.81838208071085,40.282466752782014,42.34708770750063,,,,,,
GFDL-CM4_r1i1p1f1,36.18726591760299,36.31594402985075,35.74074074074074,37.1735,36.80702363462664,39.16469135802469,37.51481481481481,37.68044444444445,36.74814814814815,38.07573333333334,37.59835766762806,39.67728395061728
HadGEM3-GC31-MM_r4i1p1f3,36.369651509361866,36.54199847735059,35.8003962962963,36.994295428787304,36.355651171258586,38.96581777939893,38.07830751794484,38.26784284095203,37.74891481481482,38.76625613902531,37.740052842456606,40.458645615726326
AWI-ESM-1-1-LR_r1i1p1f1,40.279844602166605,40.50726684034239,39.52000367647059,41.99448097524935,39.93904798484253,42.2718004944446,,,,,,
GISS-E2-1-G_r1i1p1f1,40.60299625468165,40.71152611940298,39.68888888888889,41.60858888888889,39.95134274071815,42.347422839506166,,,,,,
