,Woollings et al. 2010,Barnes & Polvani 2013,Barnes & Simpson 2017,Grise & Polvani 2017,Zappa et al. 2018,Kerr et al. 2020,Woollings et al. 2010,Barnes & Polvani 2013,Barnes & Simpson 2017,Grise & Polvani 2017,Zappa et al. 2018,Kerr et al. 2020
ACCESS-ESM1-5_r12i1p1f1,45.139945652173914,44.73413405797101,46.70227272727273,45.61846014492753,45.688378651741814,45.13815528759058,,,,,,
CanESM5_r5i1p2f1,47.74728442028986,47.60763188405797,48.039392592592584,48.198025362318845,47.41481085095002,47.32215384226492,49.533705072463775,49.01165942028985,52.74177407407407,50.56528260869565,49.22744064259423,49.055511147623854
HadGEM3-GC31-LL_r4i1p1f3,45.364814814814814,45.19405555555556,46.31018518518518,45.90506666666667,45.08761337959287,44.98363960113961,45.81759259259259,45.61974814814815,46.699074074074076,46.181925925925924,45.290044540653135,44.73408831908832
IPSL-CM6A-LR_r6i1p1f1,44.75336811594203,44.54963188405797,46.33441818181818,45.3896847826087,45.51976613591237,46.28407871191955,,,,,,
CanESM5_r4i1p2f1,47.790767028985506,47.67650869565217,48.08077777777778,48.218510869565215,47.49958735630303,47.14619971351534,50.12318514492754,49.97246666666667,51.6566037037037,50.899655797101445,49.007434806785504,48.87270435625211
CESM2_r7i1p1f1,45.515259782608695,45.132588768115944,48.85161111111112,46.745789855072466,47.27286424659257,47.94379226430598,,,,,,
CESM2-WACCM_r1i1p1f1,45.29810108695652,44.912825,48.143107407407406,46.51944202898551,47.24402246023111,48.156997751382036,44.09823405797101,43.65579927536232,47.74868888888889,45.13102173913043,45.62335788164971,46.23000669729568
CESM2_r3i1p1f1,44.87947173913044,44.410846739130434,48.432803703703705,46.90411956521739,47.001008627157,47.62657008441656,,,,,,
CESM2_r2i1p1f1,46.92408913043478,46.45385072463768,49.514825925925926,47.86238768115942,47.69018783970431,48.26390008591065,,,,,,
MRI-ESM2-0_r2i1p1f1,45.211747826086956,45.0669652173913,45.96665818181818,45.51315942028986,44.75826749867862,45.71859491737776,,,,,,
CanESM5_r9i1p1f1,48.1739365942029,48.02158115942029,48.2254074074074,48.56422826086957,47.34165662438695,47.13028491742501,49.60653043478261,49.429892753623186,50.68511851851852,50.407250000000005,48.87349496786967,48.76395005898214
UKESM1-0-LL_r18i1p1f2,45.38287037037037,45.10398518518519,45.38425925925926,45.94664074074074,44.95836309326462,44.93839743589743,,,,,,
CESM2-WACCM_r3i1p1f1,46.96881666666666,46.38333043478261,49.895281481481476,48.01427173913044,47.63232050655662,48.62758239578665,44.61896050724638,44.2641115942029,47.67191481481481,45.71323188405797,45.56492235379233,46.32036129911848
CESM2_r1i1p1f1,44.49331086956522,44.074272826086954,47.602096296296295,46.10592028985507,47.03891684041599,47.729846361870614,,,,,,
NorESM2-LM_r1i1p1f1,47.75148478260869,47.482020652173915,49.0736962962963,48.38267753623189,47.365667982028306,47.51501887755102,45.21691485507246,45.08871956521739,48.757933333333334,46.4489963768116,46.56470127845959,47.06959070541261
ACCESS-ESM1-5_r27i1p1f1,44.96467391304348,44.465666666666664,45.68863636363636,46.04093840579711,45.56103857288636,44.81003028759058,,,,,,
FGOALS-f3-L_r1i1p1f1,48.09239130434783,48.04114492753623,48.977777777777774,48.38109420289855,46.7940435518697,47.49256868961352,,,,,,
MRI-ESM2-0_r5i1p1f1,44.84888768115942,44.62694239130435,45.29787272727273,45.76726086956522,44.90456734836922,45.90423375998916,,,,,,
CanESM5_r1i1p1f1,47.98486920289855,47.77749927536232,48.66982592592592,48.50592753623188,47.54432699060482,47.395669068082235,49.740981884057966,49.46900942028986,51.38789259259259,50.451358695652175,48.87754206941973,48.67758592854735
IPSL-CM6A-LR_r7i1p1f1,44.420841666666675,44.21074782608695,45.93339636363636,45.39432971014493,45.17655546475789,46.18352182046732,,,,,,
CanESM5_r2i1p1f1,48.20528985507246,48.0563463768116,48.19442592592592,48.61185869565217,47.64129997434475,47.413192627232895,49.29006884057971,48.99422826086957,50.72645925925926,50.00305797101449,48.53045817013964,48.48869105999324
IPSL-CM6A-LR_r5i1p1f1,44.54714202898551,44.356411594202896,45.241978181818176,45.40560869565217,45.17468195092477,46.25111951345755,,,,,,
MIROC6_r1i1p1f1,44.492542028985504,44.16906050724638,45.96290909090909,45.53240579710145,45.461333913145374,45.33839191389599,42.973516304347825,42.47173369565217,46.53849818181818,44.24755072463768,45.205877046215015,45.43172011508952
IPSL-CM6A-LR_r1i1p1f1,44.60638369565217,44.391254347826084,45.26040727272728,45.19346376811594,45.24331919745959,46.258842494824016,45.50013840579711,45.36176666666667,47.12723272727273,46.04642391304348,45.44029435238712,46.52867885980479
UKESM1-0-LL_r16i1p1f2,45.05740740740741,44.86897777777777,45.532407407407405,45.858755555555554,44.91248713055364,44.68985754985755,,,,,,
CanESM5_r6i1p2f1,48.35495978260869,48.2437115942029,48.49416296296296,48.68477173913043,47.603475011996615,46.95633774014156,49.285005434782605,49.110113043478265,50.623096296296296,49.83259782608696,48.43509301296062,48.432738658577684
BCC-CSM2-MR_r3i1p1f1,48.19185471014493,48.14652101449275,48.111807407407404,48.506097826086965,47.04613442702192,48.64592716375457,,,,,,
CanESM5_r6i1p1f1,48.18000905797102,48.09412753623189,48.866203703703704,48.79311231884058,47.642636978163544,47.173503016515,49.68538514492754,49.314964492753624,51.604955555555556,50.24644927536232,48.93302129156642,48.96449166666667
IPSL-CM6A-LR_r8i1p1f1,44.21507536231884,43.932598550724634,45.55078909090909,45.49847826086956,45.035020428420125,46.183073151434485,,,,,,
MPI-ESM1-2-LR_r1i1p1f1,44.22058007246377,43.87884347826087,47.56386181818182,45.79078623188406,47.17906899261302,48.26904133221851,44.076574637681155,43.75127826086956,48.79826545454546,45.54526086956521,47.82053735700482,48.296230217391305
ACCESS-ESM1-5_r35i1p1f1,44.61367753623188,44.186373188405796,46.39772727272727,45.44908695652174,45.03723370632941,44.4769092504529,,,,,,
CanESM5_r5i1p1f1,48.298314130434775,48.185858695652186,48.866203703703704,48.82734420289855,47.74097176909373,47.17761273171554,48.56414782608695,48.26613333333333,50.40606296296296,49.19577173913044,48.19866012121661,48.247606563869226
CESM2-FV2_r1i1p1f1,44.33200615942029,43.75748550724638,48.12631851851852,45.56683695652174,46.897819066555016,48.017046339840284,,,,,,
CanESM5_r8i1p1f1,48.406465579710144,48.25428695652174,48.95921481481482,48.6360579710145,47.666679520510584,47.43968544826424,48.781504347826086,48.56909855072464,50.55075185185185,49.65559420289855,48.544985897752014,48.54474890461745
MPI-ESM-1-2-HAM_r1i1p1f1,46.18717065217391,45.67934492753623,49.41552363636364,47.54373550724638,49.2649690427302,49.7374325696767,,,,,,
CMCC-CM2-SR5_r1i1p1f1,45.508794927536236,44.76099492753623,50.359507407407406,46.617999999999995,47.959095443954396,48.182801213954875,41.88872173913044,41.31876231884058,49.90926296296296,43.67382971014492,46.57396041353746,47.10328880173315
BCC-CSM2-MR_r2i1p1f1,48.293846376811594,48.235426449275366,48.43993333333333,48.5790579710145,47.30162135607613,48.63558496546119,,,,,,
CanESM5_r2i1p2f1,48.460075,48.3288152173913,48.793844444444446,48.80513405797101,47.672880030115195,47.43987099764071,49.547918840579705,49.42344710144927,50.42675555555555,50.021507246376814,48.75265810036508,48.52695649646107
INM-CM5-0_r1i1p1f1,45.6875,44.925695652173914,49.94444444444444,47.10742753623188,48.65460362254325,48.843210976478964,42.26358695652174,41.630257246376814,49.794444444444444,44.5115,48.62921191716098,48.8431307911618
HadGEM3-GC31-LL_r5i1p1f3,44.67037037037037,44.38237037037037,45.5,45.18533703703704,44.863929235733686,45.02004273504273,,,,,,
CMCC-ESM2_r1i1p1f1,43.993438768115944,43.27084492753623,48.328096296296295,45.3963768115942,46.860738341787005,47.29229740773943,42.6491286231884,42.23012246376812,49.73121851851852,44.674246376811595,46.86175240477111,46.96810831092186
AWI-ESM-1-1-LR_r1i1p1f1,45.37351775362318,44.95506594202898,49.12388727272727,47.12374275362319,48.65282468211422,49.569544988851725,,,,,,
IPSL-CM6A-LR_r2i1p1f1,44.2141695652174,44.11264420289855,45.311094545454544,45.04695652173913,44.923512522119104,45.8359277284827,44.97794094202899,44.7500884057971,45.61072363636364,46.06458333333333,45.44566605251269,46.46390216651878
CanESM5_r7i1p1f1,48.30839601449276,48.077405797101456,48.86618518518518,49.08370289855073,47.78546593933128,47.69655674924166,49.59639891304349,49.45975,50.78845555555555,50.4777463768116,48.71782158531119,48.809608923154705
INM-CM4-8_r1i1p1f1,45.67282608695652,44.83670652173913,49.55555555555556,47.24471014492753,48.9144563518011,49.64999109052032,40.072826086956525,39.2678768115942,48.78333333333333,43.331420289855075,48.79816870090728,49.735744832501794
CanESM5_r7i1p2f1,48.69968949275363,48.49484275362319,48.70081851851852,49.163000000000004,47.75203283949342,47.619205603302994,50.2242615942029,50.016852898550724,51.17084814814815,50.641018115942025,48.792775781677555,48.541951297607
CanESM5_r1i1p2f1,48.714838768115946,48.66348985507247,48.97985925925926,49.18897101449275,47.7913026279049,47.52788338388945,49.25065978260869,49.035283333333325,50.67479259259259,49.91746014492754,48.70758952958988,48.53974498651837
CanESM5_r3i1p1f1,48.73202826086956,48.55250869565217,48.90751111111111,49.11661956521739,47.872739294368905,47.68651984327604,50.12519057971013,49.90519927536232,51.873629629629626,50.617858695652174,49.16262607656589,49.12583768958543
IPSL-CM6A-LR_r9i1p1f1,43.92480688405797,43.63597318840579,45.03456363636364,44.73723188405798,44.76503118030006,46.04892423099675,,,,,,
CanESM5_r3i1p2f1,48.74619492753623,48.61056376811594,49.23824444444444,49.27276811594203,47.917072852518764,47.52061983485002,49.43968695652175,49.215487681159416,51.098522222222215,50.06089130434783,48.921978017001535,48.91681064206269
IPSL-CM6A-LR_r4i1p1f1,43.984053260869565,43.862839130434786,44.82249090909091,44.62372101449275,44.67191130709328,45.87936065513162,,,,,,
CanESM5_r9i1p2f1,48.946381884057956,48.86332028985508,49.44494074074073,49.13719927536231,47.85452810841563,47.50695591506572,50.746970289855064,50.49714710144927,52.11133333333334,51.205,49.232325765471025,48.91598365352207
CanESM5_r8i1p2f1,48.966595652173915,48.85876956521739,49.258951851851855,49.347115942028985,48.00498077884467,47.43745294068083,49.063597826086955,48.88165724637682,51.29489259259259,49.88857246376812,48.70412909134668,48.64564424502864
ACCESS-ESM1-5_r24i1p1f1,43.500452898550726,43.1783713768116,45.679545454545455,44.76167028985507,45.18688895952874,44.81922271286232,,,,,,
IPSL-CM6A-LR_r3i1p1f1,43.63087717391304,43.47582971014493,44.333909090909096,44.67194565217392,44.85027739228398,46.02305679532682,44.117704347826084,43.85769492753623,46.136185454545455,45.33692391304348,45.54643707434465,46.61502139899438
TaiESM1_r1i1p1f1,42.93289311594203,42.250445652173916,49.14836296296296,44.92700724637681,46.553618890938075,47.11296043627671,43.26511884057971,42.70986630434783,48.575885185185186,44.81752536231884,46.17829375331972,46.57096582623636
NESM3_r1i1p1f1,47.98826557971014,47.83920434782608,49.38164,48.787010869565215,49.23271034284638,49.59620396321071,49.28702173913043,49.27165217391305,52.74499999999999,51.254782608695656,51.04729105611849,50.295812040133775
CNRM-CM6-1-HR_r1i1p1f2,43.8835615942029,43.79435326086957,44.64611636363637,44.629956521739125,43.140918254733855,44.94899220939323,,,,,,
ACCESS-CM2_r1i1p1f1,43.73550724637681,43.43951086956522,45.277272727272724,44.318289855072464,43.68168304467374,43.530107302118175,45.66847826086956,45.56535144927536,47.231818181818184,46.017199275362316,43.93879396681694,43.70392279821628
CNRM-ESM2-1_r3i1p1f2,43.71904347826087,43.61833804347826,44.65889090909091,44.32346376811594,43.35574340037099,43.9523802855925,,,,,,
NorESM2-MM_r1i1p1f1,49.4125847826087,49.090343840579706,50.84464444444445,49.907300724637686,48.098749993484546,48.530681999850586,46.18588695652174,45.88048115942029,50.27222592592592,47.387927536231885,46.56467532106783,47.92268376288661
CNRM-CM6-1_r4i1p1f2,43.50233804347826,43.4050615942029,43.79296727272727,43.869608695652175,42.897475931903486,43.639043039215686,42.62433985507246,42.49064601449275,43.41604,43.47522101449275,43.13629459924698,44.19947354646206
CNRM-CM6-1_r2i1p1f2,43.22218695652174,43.17175289855072,44.10876363636363,43.93910144927536,42.88350650054365,43.52543634697357,43.3566731884058,43.27493913043478,44.00689090909091,43.86442028985507,42.99720780368802,43.809985869565224
CNRM-ESM2-1_r2i1p1f2,43.1973115942029,43.032607608695656,44.16989090909092,43.846576086956524,42.76995240527422,43.67035363171355,,,,,,
CNRM-CM6-1_r3i1p1f2,42.98924528985508,42.94696376811594,43.62997454545454,43.66919927536232,42.75048124276071,43.61346476982098,43.29071231884058,43.15691268115942,44.22595272727272,43.845061594202896,43.02928686036758,43.79827192668372
