,Woollings et al. 2010,Barnes & Polvani 2013,Barnes & Simpson 2017,Grise & Polvani 2017,Zappa et al. 2018,Kerr et al. 2020,Woollings et al. 2010,Barnes & Polvani 2013,Barnes & Simpson 2017,Grise & Polvani 2017,Zappa et al. 2018,Kerr et al. 2020
CanESM5_r5i1p1f1,45.20045128205129,45.235159706959706,44.43248148148148,45.673432234432234,45.18161853853526,46.43385284095749,46.64169120879121,46.64705494505494,46.106788888888886,46.98239926739927,46.468694221941895,47.811864775534545
HadGEM3-GC31-LL_r2i1p1f3,45.33796296296296,45.38861851851852,45.004629629629626,45.51467777777778,44.75941263095228,45.898974358974364,46.33518518518518,46.419266666666665,46.3287037037037,47.09847777777778,45.855579927358676,46.53786324786325
CanESM5_r3i1p2f1,45.23826776556777,45.23627838827839,44.38081851851852,45.67286446886447,45.218535328360105,46.46940952380953,46.80626776556777,46.817778754578754,46.46853703703704,47.18495604395604,46.59281074058644,47.981233784819835
IPSL-CM6A-LR-INCA_r1i1p1f1,44.99304285714286,45.03581245421246,44.221742647058825,45.9300402930403,44.96856271451965,47.12927180982283,,,,,,
CESM2-WACCM_r2i1p1f1,45.97607802197802,45.9633684981685,45.923233333333336,46.68753113553114,45.97371151378428,47.771173335599116,46.53219450549451,46.58944505494505,45.790562962962966,47.02211355311355,46.017147241807606,47.61233505532269
IPSL-CM6A-LR_r6i1p1f1,45.17319120879121,45.24205641025642,44.11918750000001,45.63288278388278,44.8360102095389,47.00540935187262,,,,,,
UKESM1-0-LL_r17i1p1f2,45.286574074074075,45.324562962962965,44.875,45.594907407407405,44.72021654000355,46.047998575498575,,,,,,
IPSL-CM6A-LR_r3i1p1f1,45.03481391941392,45.00779853479854,44.2683455882353,45.79570695970696,44.83310060013413,46.88600156238319,46.709625641025646,46.71339633699634,46.15108823529411,47.289798534798535,46.32172630506688,48.459646684607904
BCC-CSM2-MR_r3i1p1f1,46.40944871794872,46.45825934065934,45.98927777777778,46.67557142857143,45.75496750462056,47.06970872274143,,,,,,
IPSL-CM6A-LR_r2i1p1f1,45.249801831501834,45.2424021978022,43.85824264705882,45.57305128205128,44.92010465717609,46.90648967631009,47.02860622710623,46.988472527472524,46.21166176470588,47.66156776556777,46.629260753659636,48.524151154967484
IPSL-CM6A-LR_r7i1p1f1,45.080320512820514,45.15758315018314,44.57593014705883,45.4828021978022,44.65886851267657,46.774205569260666,,,,,,
CNRM-CM6-1_r8i1p1f2,45.4991673992674,45.53283223443223,44.288889705882355,45.82286446886447,44.35965077896803,46.12609130790778,,,,,,
HadGEM3-GC31-LL_r5i1p1f3,45.09305555555556,45.16042592592592,44.93055555555556,45.51080740740741,44.82116920516906,46.105626780626785,,,,,,
