,Woollings et al. 2010,Barnes & Polvani 2013,Barnes & Simpson 2017,Grise & Polvani 2017,Zappa et al. 2018,Kerr et al. 2020,Woollings et al. 2010,Barnes & Polvani 2013,Barnes & Simpson 2017,Grise & Polvani 2017,Zappa et al. 2018,Kerr et al. 2020
CNRM-CM6-1_r3i1p1f2,0.08546972606245128,0.0854220865877933,0.040822921729657985,0.07942600445473685,0.06319929899274011,0.0725416714880435,0.014632944303879812,0.014287434571216085,0.0020399489221176736,0.018760988609062286,0.0004244362708341743,0.008922744632319917
UKESM1-0-LL_r8i1p1f2,0.07236453690540817,0.07202641304722443,0.07942408709797143,0.10844703088448059,0.05790861502621057,0.07144260920682655,-0.04295285649678249,-0.03875019115476703,-0.026085441010912522,-0.005831834598290221,-0.02184084457268433,-0.014695168720747337
CESM2_r7i1p1f1,0.11076963998086328,0.10832661695518149,0.12968659308774905,0.09918862715683131,0.05824759348806246,0.046659839191953024,,,,,,
CanESM5_r3i1p1f1,0.07625282230100769,0.08251345846467031,0.04357016486692579,0.08136397153736029,0.063809018439068,0.05168727230590985,0.061933874999309954,0.061225093895132955,0.023488084414986846,0.034055236810357215,0.03849085229106208,0.028065639598045485
MIROC-ES2L_r8i1p1f2,0.08704047669165553,0.08497331533774756,0.06445982904050092,0.06973411787831,0.06418496280059473,0.04839743039246871,0.04585594909859138,0.042718657115438256,-0.002396739315952492,0.03937509230475347,0.0323017235941038,0.044442912215531344
UKESM1-0-LL_r12i1p1f2,0.09006732371468106,0.0916700843815212,0.0961023902128214,0.08362450598689547,0.06622642794990917,0.05748700916239774,,,,,,
ACCESS-ESM1-5_r9i1p1f1,0.07569930826075075,0.07910070124441404,0.07716905667225527,0.07981933072615326,0.06698506150360412,0.059763710833016834,,,,,,
IPSL-CM6A-LR_r8i1p1f1,0.09101049896840985,0.08603040268939982,0.08317659154274562,0.09299216555752149,0.05358847685050656,0.016399471214208754,,,,,,
MRI-ESM2-0_r3i1p1f1,0.07935783164089312,0.08071136752094739,0.08455738045387601,0.08703153225490394,0.07587738544946264,0.061543013394713915,,,,,,
ACCESS-ESM1-5_r23i1p1f1,0.07030771023079786,0.07255495913625118,0.06753423479459433,0.06804071261070645,0.03257352370235024,0.035139632602001494,,,,,,
IPSL-CM6A-LR_r5i1p1f1,0.08995916054257887,0.08607888426871568,0.059356408327335075,0.049145952053599486,0.03739136939922581,0.014945301709591886,,,,,,
ACCESS-ESM1-5_r27i1p1f1,0.08792219448785404,0.08838012906511004,0.038528862864297776,0.06046677957582921,0.06733719528336748,0.04356548697018462,,,,,,
CanESM5_r9i1p1f1,0.10240319714711862,0.096549519722478,0.1118988823380656,0.06274303230168979,0.03744422974398913,0.028413692766463574,0.03555344741575623,0.033097703630524465,-0.04146042607811163,0.03083635454417837,0.014759842997612549,0.019439392934709896
MIROC-ES2L_r3i1p1f2,0.09710326871076949,0.09598445720748792,0.10055189571027438,0.07997508887426118,0.05597785862674061,0.018789618085513136,-0.04485865100490361,-0.04530816015355446,-0.0930755835395626,-0.057789021950865965,-0.05706040234325224,-0.04590892501368734
CMCC-CM2-SR5_r1i1p1f1,0.051507442456130155,0.05208931144385664,0.05163132585335104,0.07213774089512393,0.028864142172897962,0.054941514273042065,-0.04644414775152449,-0.045546013369527204,-0.04906666867838073,-0.05194760922566878,-0.06244208858596729,-0.06324146484421911
IPSL-CM6A-LR_r6i1p1f1,0.08750668538701625,0.08632366084796672,0.12575449176134842,0.08749565240385213,0.05381110291283262,0.0383060131416519,,,,,,
CESM2_r2i1p1f1,0.043643782901067976,0.044519215521869514,0.06923260612447181,0.06750951826650023,0.053479291351472356,0.06420151159036107,,,,,,
CanESM5_r7i1p2f1,0.06327034710895957,0.066682317708319,0.089295046181173,0.04733630683184756,0.027102849367712314,0.041883110004317714,0.009433302350422165,0.008807575519032563,-0.054049352966365635,0.026872167252487696,0.014693347062964742,0.031091843566678313
MPI-ESM-1-2-HAM_r1i1p1f1,0.07202800353794679,0.06909187138531914,0.09431077601041497,0.06532578434963762,0.05772953450207199,0.035123905968243045,,,,,,
