time,jet_lat
1988-12-10,39.75
1988-12-20,40.0
1988-12-30,46.0
1989-01-09,45.75
1989-01-19,38.0
1989-01-29,33.25
1989-02-08,33.0
1989-02-18,41.25
1989-02-28,32.5
1989-03-10,32.75
1989-03-20,35.0
1989-03-30,43.0
1989-04-09,48.25
1989-04-19,41.5
1989-04-29,39.5
1989-05-09,45.5
1989-05-19,38.0
1989-05-29,39.75
1989-06-08,41.0
1989-06-18,45.0
1989-06-28,70.0
1989-07-08,43.0
1989-07-18,45.75
1989-07-28,49.25
1989-08-07,44.0
1989-08-17,46.0
1989-08-27,45.75
1989-09-06,70.0
1989-09-16,42.25
1989-09-26,53.0
1989-10-06,51.0
1989-10-16,45.5
1989-10-26,45.25
1989-11-05,49.25
1989-11-15,42.5
1989-11-25,42.5
1989-12-05,38.75
1989-12-15,33.0
1989-12-25,38.75
1990-01-04,42.0
1990-01-14,42.25
1990-01-24,45.75
1990-02-03,47.25
1990-02-13,52.25
1990-02-23,33.5
1990-03-05,41.0
1990-03-15,33.75
1990-03-25,40.0
1990-04-04,31.0
1990-04-14,33.5
1990-04-24,70.0
1990-05-04,45.0
1990-05-14,38.75
1990-05-24,42.5
1990-06-03,39.25
1990-06-13,41.5
1990-06-23,45.0
1990-07-03,42.0
1990-07-13,39.75
1990-07-23,48.75
1990-08-02,47.5
1990-08-12,42.0
1990-08-22,57.25
1990-09-01,54.0
1990-09-11,42.0
1990-09-21,44.0
1990-10-01,49.0
1990-10-11,48.5
1990-10-21,44.25
1990-10-31,39.5
1990-11-10,52.0
1990-11-20,49.25
1990-11-30,47.75
1990-12-10,45.75
1990-12-20,34.25
1990-12-30,34.75
1991-01-09,38.25
1991-01-19,66.0
1991-01-29,30.75
1991-02-08,31.25
1991-02-18,34.25
1991-02-28,40.0
1991-03-10,45.0
1991-03-20,45.0
1991-03-30,42.5
1991-04-09,45.25
1991-04-19,42.0
1991-04-29,41.75
1991-05-09,41.5
1991-05-19,46.0
1991-05-29,45.25
1991-06-08,44.25
1991-06-18,33.25
1991-06-28,33.25
1991-07-08,45.5
1991-07-18,40.75
1991-07-28,45.75
1991-08-07,70.0
1991-08-17,49.25
1991-08-27,45.5
1991-09-06,41.25
1991-09-16,48.75
1991-09-26,45.5
1991-10-06,39.0
1991-10-16,48.5
1991-10-26,44.0
1991-11-05,42.25
1991-11-15,39.25
1991-11-25,45.5
1991-12-05,45.75
1991-12-15,42.25
1991-12-25,39.5
1992-01-04,33.75
1992-01-14,34.75
1992-01-24,34.5
1992-02-03,44.25
1992-02-13,32.25
1992-02-23,32.5
1992-03-04,37.25
1992-03-14,39.25
1992-03-24,31.25
1992-04-03,34.75
1992-04-13,36.5
1992-04-23,40.25
1992-05-03,48.5
1992-05-13,70.0
1992-05-23,34.0
1992-06-02,70.0
1992-06-12,37.75
1992-06-22,35.5
1992-07-02,34.0
1992-07-12,38.25
1992-07-22,42.5
1992-08-01,44.0
1992-08-11,70.0
1992-08-21,48.5
1992-08-31,50.0
1992-09-10,37.75
1992-09-20,45.25
1992-09-30,48.75
1992-10-10,38.75
1992-10-20,41.5
1992-10-30,44.75
1992-11-09,44.25
1992-11-19,45.5
1992-11-29,43.25
1992-12-09,45.5
1992-12-19,45.0
1992-12-29,39.0
1993-01-08,70.0
1993-01-18,36.25
1993-01-28,32.0
1993-02-07,37.5
1993-02-17,33.25
1993-02-27,38.25
1993-03-09,32.25
1993-03-19,37.25
1993-03-29,37.5
1993-04-08,37.5
1993-04-18,37.5
1993-04-28,38.5
1993-05-08,38.75
1993-05-18,35.5
1993-05-28,35.5
1993-06-07,36.75
1993-06-17,40.75
1993-06-27,47.0
1993-07-07,37.5
1993-07-17,39.0
1993-07-27,70.0
1993-08-06,70.0
